,0,1,2,3,4,5,6,7
0,-4.65855,-0.14632852677741043,130.05510621995558,-10.91,0.2524768599887397,3.4400399105164903,0.0,-0.06801699384925453
1,-6.898551457946105,-5.0,211.98032998813866,0.0,0.0,0.0,0.0,0.0
2,-3.3288565,-3.2609708499999996,365.9493854032735,0.0,0.0,0.0,0.0,6.129379245326722
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-3.1366744602577477,-5.703529126856556,14.799356587829195,0.0,0.0,0.0,0.0,-5.41
7,0.0,0.0,0.0,0.0,57.442861639574986,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.23683931389871
9,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,46.6624960009939,0.0,0.0
11,0.0,0.0,122.08961248868239,0.0,1.815,0.0,0.0,0.0
12,-19.753150000000005,-7.30962368753156,67.73023012574977,-18.75231669322539,-5.41,4.937164066526498,0.0,0.8943400298320614
13,-7.5,-7.1985,191.4193928459435,-5.861657920015526,8.200857982831154,0.0,-9.5,0.0
14,0.0,0.0,366.0207388994212,0.0,3.1087484007673902,0.0,0.0,0.0
15,0.0,30.666287684465225,0.0,0.0,0.0,0.0,0.0,0.0
16,220.46458986659565,0.0,0.0,0.0,0.0,0.0,-8.813548215401594,0.0
17,0.0,0.0,0.0,0.0,0.0,16.975962898136284,0.0,75.92153217033108
18,-15.819947400521187,-24.046447439019843,44.43550577837681,0.0,-2.0536750806150885,1.9551596335384858,-14.255345719765982,0.0
19,-8.5,0.0,0.0,-8.5,152.22678436412315,0.0,0.0,0.0
20,315.54014830889787,-2.5,35.63269169308157,0.0,30.351777053475566,0.0,0.0,0.0
21,0.0,0.0,10.355872883024276,120.87107756258885,0.0,-1.5682564186440295,-9.5,3.4088970072670417
22,0.0,33.07211657230559,211.38939343978024,0.0,31.012322768142948,15.40484230642226,-4.861657920015526,82.28679486189372
23,690.7105931627723,126.09776646622493,61.170267332609946,22.155324191912932,58.04075050370412,31.753991116487153,20.615577846341345,15.236847825972795
