name,d,v,t,f,label
1902F2001_003,5.425741593198115,5.2755835903434605,5.3806153951062585,5.553759487241396,5.2
1902F2001_011,5.371659132828144,5.1124395126620374,5.440467479251744,5.218607282845575,5.0
1902F2001_024,5.447930805669692,4.976327897642086,5.2344106651125095,5.51938303169603,6.4
1902F2001_029,5.360279093204869,5.449073183652545,5.2344106651125095,5.17147745820653,5.6
1902F2001_033,5.401539080546476,5.4020170564952235,5.2344106651125095,5.129988892884166,5.4
1902F2001_038,5.338804173556241,5.317769379829214,5.2344106651125095,5.290948922315519,5.8
1902F2001_045,5.571630290785888,5.10905892328098,5.245617975257371,5.396366907678079,5.6
1902F2001_047,5.570109408970851,5.706579469586628,5.344311173242531,5.600998062545585,6.2
1902F2001_049,6.320983363974114,5.9712566317214595,6.122331925601156,5.675098802771381,6.2
1902F2001_054,5.455663771570771,5.790708869383346,5.2123771898130045,5.430684542888087,4.8
1902F2001_074,5.621911811841208,5.7188907470756245,5.680338808132358,5.305129983027178,5.0
1902F2001_084,5.252442230126786,5.200721606266779,5.293784161085035,5.244181030920856,5.0
1902F2001_087,5.920294711195974,5.87067572977083,5.779682745718802,5.450977864691811,6.0
1902F2001_095,5.29144093577085,4.911673555736881,5.2344106651125095,5.229318650270981,5.4
1902F2001_096,5.4476274977700445,5.6084352920441045,5.438719435954306,5.362692320391737,6.0
1902F2001_098,5.351389011276223,5.802402934121847,5.2344106651125095,5.48410911588738,6.2
1902F2002_008,5.388275623986621,5.06377793471194,5.289346610288887,5.329222064785261,5.0
1902F2002_014,5.750501541295126,5.368010498920936,5.764990661441065,5.450438206054108,6.0
1902F2002_017,5.362048407062565,5.710005494123635,5.279910146301783,5.222455989252358,5.6
1902F2002_027,5.431945438651817,4.9232606608195395,5.279910146301783,5.409230192477404,5.0
1902F2002_032,5.96350574008024,5.657517790120819,6.1403094798973425,5.4252650484652,5.6
1902F2002_036,5.541312598316779,5.753623713325424,5.539505598687444,5.40303629317838,5.6
1902F2002_047,6.104274764123794,5.483857572974582,5.940752179867652,5.508463276580186,5.4
1902F2002_053,5.810486832561366,5.651920752506616,5.816015706837297,5.425110950088075,6.2
1902F2002_055,5.601858426702354,5.440356805132911,5.614173404120684,5.523519545053111,5.6
1902F2002_062,5.416978835179747,5.327500290641828,5.279910146301783,5.416984103408417,5.8
1902F2002_075,5.371901050663549,5.62318299856046,5.425451217203292,5.4112138238707,5.0
1902F2002_082,5.45669453044552,5.211578308800322,5.2250694736059495,5.675951120863989,5.2
1902F2002_085,5.560644474270923,5.348662304106722,5.655236356337921,5.4825734951727005,5.4
1902F2002_086,6.063433963297398,5.665959942198929,6.263251602477126,5.455806484906666,6.2
1902F2002_091,5.788038452893347,5.208885446296748,5.951663924290135,5.538081903643124,5.8
