name,d,v,t,f,label
1902F2001_001,4.12075643094653,4.28837853530302,4.144609328897248,4.043122941996949,4.0
1902F2001_009,4.093127763666337,4.114234646731334,4.144609328897248,4.2124137621440365,4.2
1902F2001_010,4.09155528493409,4.0649815583341695,4.144609328897248,4.153719037587353,4.0
1902F2001_020,4.100923795251914,3.971961228806689,4.144609328897248,4.026386871440876,4.0
1902F2001_036,4.475877628794649,4.240970871146248,4.144609328897248,4.133317157611164,3.2
1902F2001_042,4.11362634636503,4.294673421107455,4.144609328897248,4.056226892777634,2.8
1902F2001_044,4.0936161578388255,4.168093047814494,4.144609328897248,3.9297316774609765,4.2
1902F2001_057,4.097293404002717,4.0685525312956745,4.144609328897248,4.028251214988744,4.0
1902F2001_063,4.234258556948511,4.070512567887031,4.144609328897248,3.9449539756540766,3.6
1902F2001_080,4.075717525115612,4.09348035810642,4.144609328897248,3.959815005657325,4.0
1902F2001_083,4.097293404002717,4.201467976398231,4.144609328897248,4.0423544908129525,4.0
1902F2001_093,4.1017780928244525,3.98176978465042,4.144609328897248,3.9624982768524406,4.0
1902F2001_094,4.089351533279291,4.13138408169184,4.144609328897248,4.036506435866848,4.0
1902F2001_107,4.106388509333133,4.074878630943247,4.144609328897248,3.981334217186762,3.4
1902F2001_108,4.0990589689163945,4.103177115010804,4.144609328897248,3.9721485185408207,3.6
1902F2001_111,4.075717525115612,4.069095934382973,4.144609328897248,3.946103075752774,4.0
1902F2002_001,4.093372016949482,4.09747822735289,3.9175674505653735,4.120675109622998,4.0
1902F2002_004,4.484858186071813,4.285687051861806,4.122383142690283,4.3138906535100405,4.4
1902F2002_006,4.145200870118236,4.458907453659882,4.113126874665349,4.300355866785678,4.2
1902F2002_007,4.104582003370192,4.3129929005938,3.9175674505653735,4.239922395143942,4.0
1902F2002_019,4.089389010801341,4.165993163521426,3.9175674505653735,4.282626508757389,4.4
1902F2002_021,4.10893479264343,4.277816263790804,3.9175674505653735,4.210614590381877,4.2
1902F2002_022,4.088968874538905,4.351947106850629,4.198995726489278,4.285969353215719,4.0
1902F2002_031,4.064291606367786,4.065250255207106,3.9175674505653735,4.156180446588918,4.2
1902F2002_035,4.102267545556278,4.3589076422195445,3.9175674505653735,3.8815433275107636,4.0
1902F2002_042,4.104587509632563,4.042551986571476,3.9175674505653735,4.199108471695565,4.2
1902F2002_050,4.095977647011663,4.175614773726184,3.9175674505653735,4.223252451302098,4.0
1902F2002_059,4.189988870281606,4.041683031338325,3.9175674505653735,4.20071977187631,4.8
1902F2002_079,4.14597487936085,4.249008014674767,4.113126874665349,4.307905202733091,4.8
1902F2002_081,4.089872949109001,4.336845602448107,3.9175674505653735,4.225940331462539,4.0
1902F2002_099,4.172917954278325,4.253424483248316,3.9175674505653735,4.186510974033016,3.2
1902F2002_101,4.1768970055575405,4.2055137441525705,3.9175674505653735,4.177946212519431,4.0
1902F3001_016,4.102212644139032,4.212482642927951,4.144679023758085,4.119063323183527,4.0
1902F3001_026,4.098348637926996,4.298531636757303,4.144679023758085,4.444826608166866,4.0
1902F3001_046,4.11637704245409,4.390476847909252,4.144679023758085,4.1030208258944185,4.6
1902F3001_048,4.098348637926996,4.0661952541493225,4.144679023758085,3.978878430998949,4.0
1902F3001_059,4.114824057568302,3.962827524719292,4.144679023758085,3.935545025484222,4.0
1902F3001_063,4.113600963861833,4.158333776108395,4.144679023758085,3.9445142298924507,4.2
1902F3002_001,4.093585689196911,3.913330874012727,3.962964319951036,4.027096691222319,4.0
1902F3002_006,4.115104995015357,4.436018723414499,3.962964319951036,4.319715727291942,4.8
1902F3002_019,4.119240990059256,3.9628741573270743,3.962964319951036,4.106858649492967,4.4
1902F3002_022,4.095468879346412,4.12687272847316,3.962964319951036,4.098507855426855,4.4
1902F3002_031,4.097996716597446,4.150376434223451,3.962964319951036,3.9543649926970503,4.0
1902F3002_035,4.106844652032601,4.014285749413943,3.962964319951036,4.130798764030863,4.2
1902F3002_036,4.0994274282025325,4.1360161304776675,3.962964319951036,4.142584958683792,4.2
1902F3002_043,4.104848087877903,4.055036825115848,3.962964319951036,3.9012700758080974,4.2
1902F3002_053,4.113968038521389,3.9910729772267493,3.962964319951036,3.9495281774524837,4.0
1902F3002_056,4.106753409572689,4.146028035238455,3.962964319951036,4.124053300781682,3.8
1902F3002_069,4.114789751869446,4.289481794920783,3.962964319951036,4.2683472338310136,4.0
1902F3002_070,4.105319983881889,4.44333824891212,3.962964319951036,4.0700372148777,4.2
1902F3002_072,4.192998133862195,4.413849923492114,4.100903303374117,4.27637145401209,3.8
1902F4004_001,4.0837363013668515,3.9892234202303025,3.9886428659120647,4.059301671274864,4.0
1902F4004_020,4.079897435763198,4.015727037616023,3.9886428659120647,4.056198438781217,4.2
1902F4004_024,4.0990269341703245,3.9435128786437628,3.9886428659120647,4.117174585466766,4.2
1902F4004_032,4.099533052072964,4.017679911837326,3.9886428659120647,4.234628005480003,4.2
1902F4004_041,4.099099833050579,4.019846371868766,3.9886428659120647,4.023000022677879,4.0
1902F4004_055,4.124067741606911,4.330858835630849,4.203873569753105,4.148667243557944,4.6
1902F4004_061,4.098842592858255,4.023378194215144,3.9886428659120647,3.927930489186831,4.2
1902F4004_070,4.148327875347872,4.41372267145132,4.081015516646758,4.252505602047755,4.2
1902F4004_077,4.141417879833086,4.301102006391902,4.113569716275796,4.147733381402013,4.2
1902F4005_001,4.089565616761011,4.0584854136273,3.9697813371472117,4.081679507707657,4.0
1902F4005_022,4.100924120839433,3.99089112808743,3.9697813371472117,3.9875993095953675,4.0
1902F4005_063,4.09958523388532,4.286959428828729,3.9697813371472117,4.199618178356641,3.8
1902F4005_064,4.0722919049278,4.269315214870761,3.9697813371472117,4.070294979899722,4.0
1902F4005_077,4.128269571544793,4.397257889341203,4.261066978375837,4.038054062005211,4.4
1902F4005_079,4.100256322723958,4.190419984867475,3.9697813371472117,4.115102353834543,4.0
1902F4006_001,4.094848561693105,4.117352475223449,3.9310735996097073,4.009225611054678,4.0
1902F4006_008,4.094848561693105,4.260618464964306,3.9310735996097073,4.427185175258428,4.6
1902F4006_009,4.097260896257447,4.110049148098948,3.9310735996097073,4.303247492657532,4.2
1902F4006_022,4.099209917858596,4.103482694815383,3.9310735996097073,4.000707095370294,4.2
1902F4006_034,4.0968742079667955,4.225965180712551,3.9310735996097073,4.124998939162039,4.0
1902F4006_040,4.1019628964305905,4.212708888055543,3.9310735996097073,4.317604996542616,3.8
1902F4006_043,4.101080315755528,4.182187137657929,3.9310735996097073,4.259309637114686,4.0
1902F4006_051,4.200360022054121,4.543563574088777,4.168008183473831,4.056964290923987,4.0
1902F4006_052,4.209630661859858,4.130140717772313,3.9310735996097073,4.087529857203354,4.2
1902F4006_060,4.094524615979535,4.137395114808647,3.9310735996097073,3.961549727255063,4.0
1902F4006_088,4.100750447191101,4.1091279322375645,3.9310735996097073,3.874819169108359,4.0
1902F4006_098,4.097221318324769,4.033859673884285,3.9310735996097073,3.988994596389955,4.4
1902F4006_099,4.101080315755528,4.148855333202395,3.9310735996097073,3.9058783298165682,4.0
1902F4006_107,4.101716765273893,4.080413548594429,3.9310735996097073,3.997903175049508,4.0
1902F4006_115,4.104742679401965,3.99615495719889,3.9310735996097073,3.980960118195835,3.8
1902F4007_001,4.037873098416998,4.030515364129238,4.1092824792142135,4.099596145725547,4.2
1902F4007_018,4.085394086846562,4.048483509396652,4.1092824792142135,4.072137568524686,3.6
1902F4007_024,4.09482730001698,4.305737322593375,4.1092824792142135,4.372318798869038,4.8
1902F4007_030,4.512720790258346,4.51864158058613,4.2869522216323785,3.99159766396492,3.8
1902F4007_038,4.084484101732169,3.9135840059510674,4.1092824792142135,3.91527556819607,4.0
1902F4007_047,4.082287958899206,3.949217196416303,4.1092824792142135,4.016762095468782,4.0
1902F4007_059,4.084484101732169,4.135924707981314,4.1092824792142135,3.9479808342973604,4.0
1902F4008_001,4.117389572544958,4.076101397356086,3.9982547609851995,3.916377618358829,4.0
1902F4008_004,4.452401456412725,4.3633426708267535,4.173699238562902,4.0748727139644165,4.4
1902F4008_008,4.106160068732415,4.229392498480845,3.9982547609851995,4.251490407921458,4.0
1902F4008_009,4.097983628540535,4.122882867922964,3.9982547609851995,4.261476705523228,4.0
1902F4008_022,4.103004634079451,4.074786640125262,3.9982547609851995,4.0228001193562255,4.0
1902F4008_030,4.051165974960285,4.327709683376089,3.9982547609851995,4.07040184078991,3.6
1902F4008_031,4.080429323086155,4.036076170662307,3.9982547609851995,4.065073434549655,4.2
1902F4008_033,4.097983628540535,4.130652989105881,3.9982547609851995,4.202584133558615,4.0
1902F4008_038,4.098914855679404,4.2346236592031925,3.9982547609851995,3.9198328734968397,4.0
1902F4008_042,4.119036972741255,4.170662136395134,3.9982547609851995,4.363969634225024,3.8
1902F4008_049,4.080429323086155,4.186755502279614,3.9982547609851995,4.0437911028882425,4.0
1902F4008_053,4.117353969715506,4.00514901319084,3.9982547609851995,4.020047476618036,4.0
1902F4008_054,4.096960300473755,4.090597851262954,3.9982547609851995,4.105579894986598,4.0
1902F4008_065,4.098361248797667,4.44358802977342,3.9982547609851995,4.022415074916518,4.0
1902F4008_066,4.100498813543582,4.2021149592435245,3.9982547609851995,4.09677883243153,4.0
1902F4008_074,4.160701395855038,4.260538678889316,4.012676690726051,4.2611806567713035,4.2
1902F4008_075,3.9938124375231485,4.229168331226125,3.9982547609851995,4.332588365652784,4.2
1902F4008_076,4.1005256291335055,4.261590798484923,3.9982547609851995,4.150188766799349,4.2
1902F4008_079,4.112657392107964,4.139648328376377,3.9982547609851995,4.049551622137299,3.8
