name,d,v,t,f,label
1902F2001_006,5.0359606653744216,5.009551693703101,5.03473170733292,4.926925580967637,5.2
1902F2001_014,4.953193048869563,4.681287756582869,4.966101890207911,4.949712444259153,4.4
1902F2001_016,4.981427788088433,5.148043774409701,5.044475728526362,4.988492823922745,4.8
1902F2001_017,4.618299268780969,4.859464115477276,4.967909581353831,5.022759476511416,4.8
1902F2001_023,4.708632162395295,4.681433099217982,4.717180099465807,5.038700461475727,5.6
1902F2001_025,4.945249299984786,5.254456879338531,4.95580713460544,4.910916651042039,5.6
1902F2001_027,5.239943962475475,5.238307666360901,5.434871576265188,4.944303353675145,5.8
1902F2001_034,5.547554596694198,5.576836167931546,5.3484773772699485,5.139376665629788,5.4
1902F2001_040,4.766054800470155,5.01658689343204,5.00293589180822,4.9642171486227955,4.8
1902F2001_046,4.977317783330708,5.1119955366966146,4.717180099465807,5.002200149321681,5.2
1902F2001_048,4.956865747723274,5.06732949847706,4.717180099465807,4.936581377414499,6.0
1902F2001_051,4.673597029405552,4.829570962685352,5.043935913482915,4.841233219964439,5.0
1902F2001_060,5.161355821810963,5.242896694080411,5.339846972726918,5.156764898722245,5.8
1902F2001_064,4.394659246823968,4.707436224987857,4.717180099465807,4.8750562905433314,4.4
1902F2001_065,4.936308937189666,4.859782461189983,5.194901211368513,4.973105494773065,4.4
1902F2001_066,5.249309270526395,5.010583274215557,5.326134265969457,4.993760135319537,4.6
1902F2001_085,5.429440472342976,5.586179948449995,5.179821188798275,5.1262573929488475,5.4
1902F2001_091,5.034719952185558,5.311708742522209,5.147530173859821,4.992810392074524,4.6
1902F2001_099,5.158167691366023,5.17982620050191,5.006202840569589,4.974931933529094,5.8
1902F2001_100,5.62978655621,5.614362170083603,5.305884565262673,5.225973073813462,5.8
1902F2002_010,4.760136833401667,4.910863991899086,4.869800925269187,4.940270925783332,5.4
1902F2002_011,5.283717520680656,5.2004838485340725,5.028294703541313,5.069014500505476,5.4
1902F2002_012,5.097769462271974,5.407461086049548,5.299066846211305,4.955404135722719,5.2
1902F2002_015,4.993624135291141,5.242191039275866,4.718562452464202,4.789181939623465,5.2
1902F2002_018,5.07327188617181,5.128401487783118,4.653680367047171,4.885105571927201,4.6
1902F2002_028,5.071010091898713,4.776886354514637,5.153217784648112,5.207214627256356,5.2
1902F2002_029,5.294929539405744,4.811407282805521,5.0962167872055115,5.208817448504702,5.6
1902F2002_033,5.454087973336033,5.167402381493847,4.905199660654257,5.232766387455175,5.4
1902F2002_037,5.535523141368151,5.391251439770507,5.272422083307156,5.116624705858851,5.2
1902F2002_038,5.162523817851159,4.7552324268059625,5.213268523590747,5.17587056665314,5.0
1902F2002_044,5.090849594014352,5.0752806705302955,5.238780384582646,5.176394021833645,4.0
1902F2002_056,4.741793845788548,4.975637807327997,4.996150165489668,5.138437349503644,5.2
1902F2002_058,4.717542447842507,5.108187615167054,4.653680367047171,4.992879079442892,5.0
1902F2002_069,5.215502862681044,4.937595506677338,4.849690519882584,5.150937022386739,4.8
1902F2002_076,5.050018311277046,4.754893438660729,5.064432465064154,5.206154704466323,5.2
1902F2002_078,4.882367819666826,4.590846259939603,4.9351803842854025,5.046112211250827,5.4
1902F2002_083,5.57943621843118,4.784168110296174,5.538816741945771,5.276951818414877,5.6
1902F2002_089,5.247946556858555,5.133023665772289,5.561952181109694,4.959599133344599,5.8
1902F3001_011,4.852534591470141,5.507892022751224,4.622800271388943,5.127030303250018,4.8
1902F3001_029,4.9949250966363135,5.199427506924624,5.308172952821986,5.12197119026638,5.4
1902F3001_030,5.232489646924903,4.69468646927446,5.204820073148571,5.179675549786675,5.0
1902F3001_039,5.213927969284983,5.170921128041809,4.927997590439775,4.980991435159466,4.2
1902F3001_045,5.369635600092668,5.229269839397359,5.531224703813495,5.184399619646187,5.2
