name,d,v,t,f,label
1902F2001_061,3.902163218404449,3.311359414061549,3.8791733142293463,3.0671941645736265,3.6
1902F2001_076,3.148981601947927,2.482673379024869,3.5860423044413707,3.332559229647347,3.6
1902F2001_078,3.20891769185206,3.5175045493784505,3.5860423044413707,3.0835358323406163,3.2
1902F2001_079,3.46728360086656,3.1661082279599118,3.726837490499802,3.3763108165464697,3.6
1902F2001_081,3.189580965866887,2.8187494560273203,2.988242076247523,3.200976327149517,3.0
1902F2001_104,3.268715426484362,2.6558468734794554,2.782037255628473,3.1021726728737855,3.2
1902F2001_110,3.5247683233839653,3.376689782820528,3.3166074348799666,3.3486082662404026,3.2
1902F2002_043,3.3208100507098894,2.646386666286968,2.89051028184662,3.226347332614016,3.8
1902F2002_060,3.3992812856935903,3.6460103633842937,3.6461835954884734,3.1000461716248315,3.0
1902F2002_071,3.599067584655655,3.3153000897579394,2.9515479560655273,2.8862893000494765,3.6
1902F2002_073,3.1533972777432804,3.2012908004871306,3.380488623989744,3.2192086284361663,3.4
1902F2002_097,3.02063104583494,3.6074642127024457,3.380488623989744,3.4691132089303798,3.2
1902F2002_098,3.3263100393415437,3.2234420293888273,2.8718532485225965,3.4124762905249413,2.8
1902F3001_010,3.4197960755190007,3.123702171362145,3.162077149181689,2.9991370919632816,4.2
1902F3001_020,3.269269493955272,2.974737276810623,3.101404944563645,3.1351694773152703,3.2
1902F3001_021,3.226543694886125,3.370250609900184,3.158884522492895,3.1748053923806587,3.4
1902F3001_023,3.0081216481767044,3.0231274531733643,2.844990732336746,3.217970812149557,3.2
1902F3001_041,3.1533904513037143,3.448681631257095,3.328005575068427,3.0956099743073215,3.6
1902F3001_042,3.40146642578203,2.941181909687533,2.678950568460811,3.1222553217111813,3.4
1902F3001_043,3.203296840185491,3.3914129281073513,3.1806617756909557,3.219998875714988,2.8
1902F3001_050,3.138322913147344,3.649082673446766,3.1810442242458286,2.936603155157493,3.6
1902F3001_053,3.442435481277062,3.5023502359260457,3.8381372626590586,3.068197118602207,4.0
1902F3002_071,3.287153153057306,3.2193806682938826,2.8759021770881197,3.2806582057297358,3.2
1902F4004_034,3.6648489392607857,3.052003496512363,2.464184894952713,2.977533307394665,4.2
1902F4004_042,3.2157523089408997,3.0040315717791906,2.960306546267785,3.4701490903731536,2.8
1902F4004_044,3.1544428963129247,3.571549794633064,3.2121964085343793,3.2238727364185342,2.6
1902F4005_006,3.822883112534217,3.78981532038001,3.3253679123417967,3.3292749854040213,4.2
1902F4005_032,3.0226526751472296,2.6715682331313557,3.2126977170022393,3.0409050768006662,3.6
1902F4005_056,3.5284122933583246,3.5716511112890763,3.0051678843019927,3.0017494704101226,2.8
1902F4005_057,3.2865297194670378,3.1530136134539792,3.4928224028296473,2.922369515488371,3.6
1902F4005_058,3.0946263237682885,2.847308989873676,3.357262755959707,3.3083485431518938,3.4
1902F4005_065,3.4291948239080754,3.099815269982868,3.1219844178083136,3.241777101450691,3.0
1902F4005_080,3.5390667727763208,3.8478171567703074,3.203672320422865,3.336397117819325,3.0
1902F4006_026,3.466763035158792,3.5550112841830908,2.9984009617270555,3.3445761569806787,3.0
1902F4006_032,3.595563750072988,2.9045364768917796,3.4859061092269576,3.2794662096548546,2.8
1902F4006_039,3.657273116760609,3.2901839614104027,3.71443576699209,3.3259813659073068,4.2
1902F4006_049,3.426547773518852,2.9544301504417203,3.0987891624681163,3.157429384394568,3.8
1902F4006_050,3.6430657720600212,2.923539716773015,3.392977235083339,3.1730668077366246,3.0
1902F4006_061,3.432822593850513,3.649634314493027,2.8102829559049214,3.1205572869859353,3.4
1902F4006_062,3.4078955619003195,3.0945200402171875,3.596227944521761,3.2593448010332384,3.6
1902F4006_070,3.2224096572744525,2.787248050922452,3.3313454005361662,2.7874496289445023,3.8
1902F4006_072,3.275473591320269,3.5758275052019006,2.974607258772428,3.2806399382571128,2.8
1902F4006_079,3.406670605197977,3.372681340596217,3.0377000252307487,3.234639511575148,3.4
1902F4006_084,3.2767061020513655,3.170243980573944,3.237445965962073,3.105156404211568,3.6
1902F4006_109,3.6878482922910987,3.3990474419272494,3.310846374405198,3.3319004332530744,2.4
1902F4006_111,3.193677099430568,2.8828375114316973,3.115204332566058,3.12329293228218,3.4
1902F4007_027,3.412722417170541,3.8526965114637877,2.90962108971807,2.990108345933468,4.0
1902F4007_029,3.3748584808991255,2.898433610120266,3.107833063345986,3.3589930582350522,3.8
1902F4007_042,3.2142102439013325,3.4669303358561834,3.7193365993445298,3.118289130328127,3.8
1902F4007_043,3.54564990511902,3.2078044302113904,2.925479873676268,3.00435314462603,2.8
1902F4008_029,3.297201706268277,3.420522665647885,3.6511377982853457,3.3973997837325425,4.0
1902F4008_039,3.2705049420427237,3.2071823813046807,3.3697288663723,3.25172430458001,2.8
1902F4008_041,3.3141799488978823,3.680449055322408,2.7227178362517654,3.14641857335001,2.8
1902F4008_047,3.5536643766883818,3.3454848550390217,3.3697288663723,3.237932269397761,2.4
1902F4008_073,3.409469953455303,3.143203516095915,3.332392639350142,2.9009748560649373,4.0
1902F4008_078,3.151818357455827,2.904709832448603,3.3697288663723,3.291071037832455,3.4
1902F4008_080,3.0003307043468523,2.3811818008776706,2.9231431602864184,3.4273897067375962,3.0
1902F4008_081,3.2055452123845822,3.238860282342077,3.1910547700968435,3.3416118056789523,3.4
1902F4009_029,3.378967083628977,3.1773038866945402,3.7074482566476714,3.139608265255793,4.2
1902F4009_030,3.410206269454067,3.3776192903768107,3.2583699694461963,3.2290483314241376,3.8
1902F4009_032,3.2143599435854604,2.7131140073251285,3.7070387401059905,3.1154890076160036,3.2
1902F4009_036,3.0284587143309376,3.367745513823405,2.8949247749462605,3.2762082962369257,3.8
1902F4009_045,3.230930035175607,3.0049189250036337,3.6033407681881258,3.3867679736958123,2.8
1902F4009_068,3.136109778964674,3.1056276294476346,3.478417511264482,3.2191535329501906,3.0
1902F4009_074,3.545427554230784,3.167661726782684,3.7936041989223424,3.1332146016407467,4.2
1902F4009_076,3.3902061052595993,3.7709438846735117,3.2797382992725863,3.121380347862301,2.8
1902F4009_080,3.5630259053903894,3.396465330759289,3.979813327334875,3.1910502775803087,3.8
1902F4009_102,3.406807239004567,3.3575402347484475,3.3401085519704528,3.1265846361795386,4.0
1902F4009_104,3.1213666877790303,3.198163053552028,2.7969715327815505,3.1856523426626477,3.4
1902F4010_034,3.3559128058053256,3.6347636557386784,3.1495505015816874,3.3380172107116306,4.4
1902F4010_036,3.453769031717277,3.4994531239998423,3.4002150913817486,3.2995035231358822,4.0
1902F4010_052,3.103046471996135,3.108752977576958,3.201900945569793,3.111990247659749,3.0
1902F4010_053,3.433665709685114,2.802559480371265,3.14789879529923,3.2176866357867153,2.8
1902F4010_066,3.057148098948271,3.1643247097381106,3.281605349501046,3.095175742127605,3.4
1902F4010_078,3.1212009783110326,3.1343489075457875,3.3773423001690035,3.25766793264114,3.4
1902F4011_029,3.621564145571526,3.6521283505646025,3.6779054432483758,3.006662206914563,4.0
1902F4011_042,3.4876227801268613,2.998825431916157,3.374360192701603,3.1228114951496506,3.8
1902F4011_056,3.459823566273684,3.3519824869177044,3.8628984679540794,3.239987014381351,3.2
1902F4011_062,3.3255656298920404,3.40787988909309,2.67566432512589,3.3792984871522482,3.8
1902F4011_068,3.3753669499610193,3.4439655636630646,2.9575968756230657,3.5601765819810134,2.8
1902F4011_078,3.516736257068615,2.740762269398349,3.256182333392277,3.0261049639907007,2.2
1902F6001_012,2.9659977392633365,3.48571818981871,3.0369427959458015,3.166010852694326,3.8
1902F6001_047,3.3313495838384806,3.2938257555003223,3.3806237158522667,3.168760231979852,3.4
1902F6001_054,3.3665650995684206,3.4518896248651276,2.961512225847605,3.199534981387509,2.8
1902F6001_059,3.5751458085934926,3.6743674823532837,2.735269545821356,2.9781893014334564,3.2
1902F6001_063,3.4224448499977247,3.634007054320057,3.2557228444054194,3.0638533836836492,4.0
1902F6001_066,3.320758407625192,3.2350195528288204,3.0403294349873002,3.2159268630644755,3.0
1902F6001_069,3.447764150780559,3.057185472515641,2.8021057579426323,3.107086308616018,3.2
1902F6001_071,3.045747720023401,2.7201134463939307,3.464138874153658,3.046018710237955,2.8
1902F6001_074,3.512504493056567,3.5363096669661784,3.4152016622755292,3.185339162204829,3.0
1902F6001_075,3.652628483961739,3.5894182825416134,2.9230672788525824,3.058736060889619,3.2
1902F6001_077,3.4435248794282214,3.468642664326374,2.841176799915778,3.053761886004039,3.6
1902F6001_082,3.539175755797854,3.0073805620544714,3.044361615896529,3.046330826617714,2.4
1902F6001_084,3.2222761373038873,3.2773122985909695,2.91738732103859,3.154681993478256,3.2
1902F6002_020,3.2819990429683763,3.4701055720050262,3.1559082542657646,3.1957077973146153,4.4
1902F6002_023,3.1768836196052277,3.136357737677428,3.5314093184802875,3.006202951845382,3.8
1902F6002_052,3.296790291696826,3.1249774075948826,2.9995070865458464,2.9243221064190723,3.2
1902F6002_074,3.57694815999935,2.9236085658524513,3.019994857591996,3.1237419321413484,3.6
1902F7001_012,3.247275826164625,3.287009941269056,3.3082246990509865,3.2607018697409216,3.4
1902F7001_014,3.37937548406815,3.4559756656542544,2.9521206570789538,3.248505165189606,3.0
1902F7001_016,3.64194626539382,3.622026572337552,3.401120274942233,3.3313779446387386,2.8
1902F7001_030,3.272155617820738,3.154198975750311,3.5154222613484536,3.1753702425913115,3.2
1902F7001_040,3.295311315151998,3.42424251142863,3.2769552161156255,3.1409324858656387,3.0
1902F7001_043,3.398958907843788,3.1693540331536973,3.0258338841783625,3.207338786393419,3.0
1902F7001_046,3.3578035479393886,3.3783516273063525,3.485656548158835,3.160958728145724,3.0
1902F7001_047,3.3055627338092877,3.4174636050020912,3.6076286796378936,3.1983598179693353,3.2
1902F7001_048,3.3759238397164797,3.1177270858248036,3.014084220134747,3.1360879270210877,1.8
1902F7001_051,3.3719381325864863,3.149447579545188,3.485656548158835,3.1359583189568685,3.0
1902F7001_053,3.366154316159199,3.866915727337087,3.438459902438066,3.386781609789434,3.0
1902F7001_055,3.319662255509037,3.455468643209332,3.6892766010912763,3.2855135819410126,2.8
1902F7001_058,3.3037386347569115,3.216549349605999,3.4099446195347403,3.1221619822476825,2.8
1902F7001_063,3.4235642634748897,3.238658785999934,3.605701580433762,3.136041648197117,3.0
1902F7001_064,3.2955135004714853,3.0701523865427314,3.450653206226902,3.286462933658953,1.6
1902F7001_066,3.259483273336069,3.4788179758593953,3.0909990090133483,3.2923677003108756,2.4
1902F7001_068,3.323827179157557,3.174359826874764,3.4939794523360375,3.2042251869235856,2.4
1902F7001_069,3.225384661998035,3.2468074676124674,3.241423800059905,3.140646145996706,2.4
1902F7001_071,3.2747606998893817,3.3681485428506637,3.189832463631556,3.2299856359119734,1.6
1902F7001_073,3.3563086704939806,3.5085468242445854,3.251832302923549,3.2420391702748494,1.6
1902F7002_038,3.0793876344847857,2.804727120779292,3.1137913571280116,3.2159919349139567,3.2
1902F7002_052,3.1029625670246324,2.9344486198264437,3.2558735518566704,3.293880388839569,3.2
1902F7002_061,3.3981413752740472,3.643754954853526,2.6227859666249485,3.3971198224918417,3.2
1902F7002_062,3.585929850619728,3.262742926698988,3.13154563095159,3.206634058399865,2.8
1902F7002_080,3.136182435678896,3.0787410246507427,3.253377958205512,3.060415089636294,2.8
1902F7003_034,3.6328982927288522,3.2332204974713052,3.178985821018934,3.038197842879034,3.0
1902F7003_038,3.475795715249732,3.197564439283534,3.387453323904187,3.3788316390982707,3.4
1902F7003_046,3.257068576144805,3.420771287185005,3.2056134069732556,2.897093430113111,3.0
1902M2001_031,3.132389407547169,2.9519845076850464,3.5558098097524726,3.5030584273524505,4.6
1902M2001_036,3.4354995868448075,3.183246487801189,2.6744540671260366,3.1851273753975047,3.4
1902M2001_047,3.305286013443227,3.45079365098982,3.0973978987893744,3.150703178261722,4.0
1902M2001_048,3.3015191726961133,3.3378387220394177,2.960382647649397,3.015280274823374,3.0
1902M2001_056,3.2760147792277716,3.3606204572069904,3.262168757534273,3.4511973721282647,3.2
1902M2001_077,3.064529991467532,3.172471784616476,3.4232680734166303,3.244547328316248,3.8
1902M4003_013,3.2466591382538326,3.3065610202472433,3.3697182342318417,3.3033240240630604,3.8
1902M4003_018,3.2363379950109716,3.276505433800919,3.3697182342318417,3.2368276778087366,3.2
1902M4003_035,3.5332591904514206,3.165648257098862,3.3697182342318417,3.15572941572879,3.2
1902M4003_044,3.759225937789459,3.48030177412885,3.9649213163448978,3.1215453111330618,4.0
1902M4003_053,3.1067301745034728,3.4512638769269883,2.921268516233186,3.0764818655504564,3.2
1902M4003_054,3.837602614926655,3.2730941171199595,3.1563314687921444,3.2002265858014507,2.2
1902M4003_068,3.5502633587748935,3.2435078185157185,2.853611862951536,3.073926572496305,2.2
1902M4003_078,3.3424502919535226,2.9999252779923946,3.3697182342318417,3.1660231327355133,3.2
