name,d,v,t,f,label
1902F2001_004,5.1688923358166345,5.340065499056086,5.238943961910904,5.1382889408510675,5.6
1902F2001_008,5.026392924799614,5.075975086660815,5.238943961910904,5.10325698505727,4.8
1902F2001_022,5.085965165251482,5.104172889649393,5.238943961910904,5.383719604435863,6.0
1902F2001_026,5.262916451086136,5.2856664777143605,5.317229983326268,5.193338453857401,6.4
1902F2001_052,6.053205548752724,5.816325349800645,5.983955350261369,5.263356254252387,5.2
1902F2001_072,5.709277443013374,5.621457375667976,5.823651656295065,5.63837983783144,5.2
1902F2001_105,5.253089735080975,5.555401621692977,5.282310054147146,5.6580109682910695,4.6
1902F2002_016,5.808062692007901,4.854961957114228,5.65615722675348,5.303541386092852,5.0
1902F2002_063,5.233467355812977,5.6365428424095185,5.236900937398849,5.419733964730559,6.0
1902F2002_077,5.292882377261559,5.020319988975024,5.211641694251095,5.522512428957938,5.0
1902F2002_088,5.431838214066341,5.71023816325145,5.352203253463934,5.0315978377017,5.6
1902F3001_001,5.066931922866319,5.571138151130249,5.265742710357746,5.19854142833538,4.8
1902F3001_004,5.48019987510668,5.874181603986892,5.575049315584556,5.3679338892467925,5.4
1902F3001_006,5.051655945675016,4.879920413201072,5.265742710357746,5.368325118611119,5.0
1902F3001_037,5.790295388748562,5.511255670336606,5.954373422791892,5.307050211170319,5.8
1902F3001_049,6.032713562859394,5.401584956107827,6.003650322760419,5.222219355628187,5.6
1902F3001_051,5.011037217120368,5.000524332077935,5.265742710357746,5.41750868184687,4.6
1902F3002_004,5.763981173466035,5.811633160188436,5.756615956168742,5.362250816391195,5.2
1902F3002_013,5.9228279726357425,5.734193176801212,5.9533373202857245,5.263999272155801,6.0
1902F3002_016,5.131691207388429,5.0412097631757105,5.233318869113171,5.2108739058558315,5.0
1902F3002_030,5.092752117138998,4.879263627139101,5.233318869113171,5.165656492772019,4.6
1902F3002_076,5.328755640188306,5.2789472712729895,5.619044214618425,5.300495739443798,4.8
1902F4004_004,5.239668002626787,4.965489668597761,5.270658237540331,5.435418294568588,5.2
1902F4004_006,5.178242028777062,5.022508490548976,5.38957746718593,5.260356221886397,5.8
1902F4004_017,5.19863420764335,5.388590172051105,5.364697786675333,5.334437234030601,5.6
1902F4004_036,5.739152136180761,5.833635396689275,5.547870863320709,5.2959776395543505,5.4
1902F4004_039,5.360997210184204,5.494169084569003,5.418645693334552,5.258519785012079,5.0
1902F4004_064,5.395510693327466,5.343147936830727,5.305363381146576,5.150416412451365,6.4
1902F4004_072,5.917293280362568,5.863850780244759,5.765248248197402,5.323357965700104,5.2
1902F4004_073,5.26607673917108,4.881354048234443,5.312411702018321,5.0896012126509085,5.2
1902F4005_004,5.284130804553339,5.073416416231956,5.192816375729779,5.417429697007662,5.2
1902F4005_008,5.065164517168223,5.086827732894884,5.305234131347307,5.29330051105704,4.8
1902F4005_034,5.393179636738584,5.278831502225628,5.254140380333083,5.350844743334623,5.0
1902F4005_039,5.5959039141575175,5.861560164769669,5.56551819298893,5.362530168323099,6.2
1902F4005_047,5.3531411957605535,5.529870220471017,5.620445730062641,5.431663121337594,5.2
1902F4005_050,5.184577679455485,5.0580469655473514,5.305234131347307,5.22854330364199,5.8
1902F4005_068,5.270494545901616,5.403243175686246,5.603674627705949,5.221081672493591,5.6
1902F4005_070,5.144388362909263,4.894509972021816,5.305234131347307,5.237110128112014,5.0
1902F4005_071,5.368795673772472,5.624687474721103,5.447416466540429,5.367852871001931,5.4
1902F4005_075,5.7851736508157074,5.767587366778355,5.582527316686858,5.448422296107279,5.6
1902F4006_004,5.150133613482936,5.0312734866873745,5.536069736956869,5.071591033317539,5.2
1902F4006_012,5.258294364435708,5.089533621129351,5.2024958210026435,5.2663124339997385,5.6
1902F4006_015,5.138059977060189,5.115665939357596,5.238507280031611,5.525912222468547,5.2
1902F4006_016,5.175093794146536,5.159535458535463,5.238507280031611,5.388293563360741,5.0
1902F4006_037,5.283999500946338,5.5220760166142036,5.397214170869934,5.247693155269596,5.8
1902F4006_077,5.845091777089211,5.869015269799778,5.910616060774112,5.16298221156433,5.8
1902F4006_093,5.093206416479909,4.998985282416756,5.238507280031611,5.2443378496472945,5.6
1902F4007_004,5.645208838611527,5.754241995924369,5.5785751660690925,5.508961223489421,5.8
1902F4007_007,5.5319422880714235,5.741540277250361,6.046423739746167,5.284068335110015,6.0
1902F4007_008,4.924366723188477,4.918800594608696,5.131620395128838,5.158416195152854,5.2
1902F4007_050,5.094287698780728,5.25398330545437,5.131620395128838,4.921322820682997,5.6
1902F4007_051,5.5834287538223375,5.795902913887479,5.903985012246601,5.297076384841352,6.0
1902F4007_054,5.072318449912184,5.1587824905152715,5.131620395128838,4.971965085781283,5.2
1902F4008_015,5.18019684333133,5.358026618238093,5.108931246421136,5.119163118627522,4.6
1902F4008_027,5.7937649549321915,5.292772376036202,5.894740535137635,5.545163033758449,5.8
1902F4008_061,5.553802078393279,5.389763961515319,5.777037255404982,5.349651826358594,5.2
1902F4008_063,5.300002220672061,5.1637959430226195,5.37411466104493,5.249501434933366,5.8
1902F4008_067,5.9093171600687295,5.036605921073136,6.013350424644572,5.377203990520264,5.6
1902F4008_070,4.9952049189500745,4.93206037399257,5.108931246421136,5.143434052887898,5.2
1902F4008_072,5.507203678674499,5.634009965875365,5.80260028997464,5.440871127507805,6.0
1902F4008_082,5.547876335486173,5.472131648622896,5.413493093296286,5.52227563889103,5.2
1902F4009_004,5.246058356310292,5.7424766062447565,5.322755234939645,5.438542034563549,5.0
1902F4009_025,5.113824722566148,4.894364315815342,5.200093267026915,5.317214363670752,5.4
1902F4009_042,5.450039132396576,5.770489451921746,5.445265948151833,5.21283038456979,5.6
1902F4009_044,5.440640689163445,5.6202449027481,5.323871781809264,5.308050649351433,5.2
1902F4009_063,5.964118978390702,5.7916472241515295,6.073912457096077,5.44010412109356,6.2
1902F4009_083,5.420368044068775,5.786393611412793,5.814800578497451,5.292972295044916,5.2
1902F4009_088,5.330756410744248,5.130424563907286,5.188805641543173,5.254881861986591,5.2
1902F4009_092,5.902827756302251,5.715609917722262,5.936450228477269,5.498542289245156,5.4
1902F4010_004,5.25323171814759,5.207857453420261,5.061817348294099,5.431741139216819,5.0
1902F4010_016,5.092100615217153,4.917530853079235,5.2488710921874855,5.167932784552588,5.2
1902F4010_024,5.447098098387576,4.903339312096642,5.422559518772214,5.0972102523802665,5.6
1902F4010_025,5.278135638839713,5.3595877789961985,5.639559861204157,5.559020595635169,5.6
1902F4010_029,5.240281645441718,5.392930464848916,5.176513295960878,5.3073603217992655,5.0
1902F4010_044,6.015882730532649,5.5795804024359095,5.8831701578541145,5.393630158618522,5.8
1902F4010_064,5.325175998330944,5.908179286634697,5.540344710150926,5.353270977123089,5.0
1902F4010_074,5.653040634911182,5.592407133956088,5.29337078164826,5.578023818526472,5.6
1902F4010_088,5.7049575066101115,5.685642270756565,5.458706197742769,5.454656653672439,5.4
1902F4011_004,5.864677264048154,5.743947653253365,5.899863747712602,5.4586026954800895,5.0
1902F4011_006,5.234811727566059,5.2617077450305,5.2193784063306286,5.4549581702053365,5.0
1902F4011_015,5.702947356063592,5.605502896824878,5.836648437056416,5.3534849893841985,5.2
1902F4011_030,5.282383064063385,5.169090831198932,5.27758322320616,5.388638451740621,4.6
1902F4011_044,5.159219496926699,5.336086580385038,5.27758322320616,5.3080385219860435,5.0
1902F4011_071,5.033377410347374,5.067222566888709,5.27758322320616,5.314476483146007,4.8
1902F4011_073,5.166259226666064,4.915101561397793,5.27758322320616,5.0610426869214065,5.2
1902F4011_074,5.824682565231573,5.836787995868536,5.643653043740837,5.345791624995513,5.4
1902F6001_005,5.774952809741494,5.5346814257588735,5.607830723652443,5.413308161353816,5.0
1902F6001_008,5.290232654726887,4.825061287962422,5.405643052868695,5.248144235616378,4.8
1902F6001_015,6.0753192856197185,5.3722451483944225,5.950397650517248,5.175545802345749,5.2
1902F6001_022,5.6903831523096144,5.388855147986489,5.379554598252409,5.019731481109027,5.2
1902F6001_026,5.704406305158155,5.3086292454127095,5.593208944820151,5.390724632951918,5.6
1902F6001_035,5.219689009560582,5.23733994017974,5.195380713166742,5.302233414070812,5.2
1902F6001_051,5.713244555856725,5.434477879999792,5.651426951665265,5.264123992315,5.2
1902F6002_006,5.039789230959111,5.290135992590603,5.218518348640679,5.275969741329007,5.2
1902F6002_012,5.1775944534927225,5.011803966730759,5.218518348640679,5.345735127321296,5.2
1902F6002_015,5.440995688046632,5.677546604129034,5.6906664849886255,5.379641066919983,5.4
1902F6002_018,5.185388236812801,5.002729909164534,5.218518348640679,5.226687260132962,4.8
1902F6002_019,5.250528182891261,5.224039745129692,5.3047002900708256,5.464462463339164,5.2
1902F6002_026,5.872241721585446,5.805096039520828,5.617533458755351,5.244906311251605,5.4
1902F6002_030,5.269111733822337,5.4302056261293155,5.381552726166576,5.428277632139998,5.6
1902F6002_036,5.205717530846853,5.009766532318127,5.218518348640679,5.253063404417359,5.0
