,0,1,2,3,4,5,6,7
0,0.12090080738388782,0.11439906968125135,0.24270432258957103,0.11566670881397725,0.09956486782686547,0.10142100132593013,0.08928593056414486,0.11605729181437197
1,0.11731165875896121,0.12294800354386319,0.24054895465209936,0.0990552856295323,0.11368997373177585,0.09598019852470992,0.12197291014726931,0.08849301501178893
2,0.13652065483656847,0.10983646074018778,0.23652494889200787,0.09643055810881691,0.11548119617883873,0.11643425764838132,0.10175925757370301,0.08701266602149581
3,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
4,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
5,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
6,0.10283636984117592,0.10120032341220268,0.27509100016556903,0.10487155530458678,0.10487155530458678,0.10487155530458678,0.10487155530458678,0.10138608536270519
7,0.10093074391446251,0.10093074391446251,0.10093074391446251,0.10093074391446251,0.27435820711553677,0.10093074391446251,0.12005732939768818,0.10093074391446251
8,0.10175814440248478,0.10175814440248478,0.10175814440248478,0.11284381875810541,0.10175814440248478,0.10175814440248478,0.10175814440248478,0.27660731482698586
9,0.27840366800784044,0.10319622436422592,0.1024189858068041,0.10319622436422592,0.10319622436422592,0.10319622436422592,0.10319622436422592,0.10319622436422592
10,0.10159741825312534,0.10159741825312534,0.10159741825312534,0.10159741825312534,0.10159741825312534,0.2761704158558239,0.11424507462542412,0.10159741825312534
11,0.10126632465857544,0.10126632465857544,0.27527041015423975,0.10126632465857544,0.10163269757546627,0.11676526897741689,0.10126632465857544,0.10126632465857544
12,0.10550780992646794,0.11347342327928586,0.24548735157642043,0.09520382587366019,0.1368736673342537,0.11916014437693184,0.09030974971259091,0.09398402792038921
13,0.11398696299883247,0.15372813572794733,0.24088770945642865,0.09047518808670367,0.10808750496214226,0.10120173456000378,0.08861763593989973,0.10301512826804222
14,0.10629278171250554,0.10754331051976561,0.2638560103843981,0.10433144180673662,0.11881569274366888,0.09706720164993868,0.10379226490324214,0.09830129627974432
15,0.11785255992587426,0.26816009107887107,0.09865058445057817,0.09865058445057817,0.103740093302571,0.10715237382257718,0.09865058445057817,0.10714312851837203
16,0.2657868359208194,0.09885688010114432,0.13238783152400013,0.09885688010114432,0.09885688010114432,0.10523538164143001,0.0977775126692769,0.10224179794104057
17,0.10241221055567508,0.10241221055567508,0.10241221055567508,0.10241221055567508,0.10241221055567508,0.1071414857001364,0.10241221055567508,0.2783852509658132
18,0.11380611457134521,0.09808202501956464,0.2549043029160534,0.11560530993317299,0.10495780231845424,0.10904767129756258,0.10982272143489322,0.09377405250895375
19,0.09284827639721455,0.13175425246691605,0.10289794585009833,0.1045191678052105,0.2307892892411365,0.129046203353838,0.1232422301312023,0.08490263475438369
20,0.216053928512344,0.16805243788990468,0.12583470660325963,0.0997368875946916,0.09492503874338566,0.10612369112821587,0.10979151104418278,0.07948179848401586
21,0.10955168207493632,0.10796981692508861,0.12414218433257897,0.25374890788699095,0.12092215675722683,0.09334900643133003,0.09529811476579168,0.09501813082605663
22,0.13887172569904999,0.24262155584634862,0.13289437911262766,0.09507406773100513,0.10007384096085922,0.10414538448828467,0.09706356378092414,0.08925548238090063
23,0.19828157815691946,0.16283138701874922,0.13464693391726315,0.12389514957616896,0.1026468605675448,0.10643065790921293,0.09832371668718232,0.0729437161669592
