name,d,v,t,f,label
1902F2001_001,4.536447735394328,4.143266773371101,4.1905624265974675,3.7721051890700927,4.0
1902F2001_002,4.338868240082509,3.9851702558263233,4.1905624265974675,3.9789465044979906,4.0
1902F2001_005,4.830662890676146,4.723057802311192,4.798805070390266,4.1151809683934895,5.4
1902F2001_007,4.369538947743721,3.916722651256527,4.1905624265974675,4.113830110798766,4.4
1902F2001_008,4.5256997142447855,4.812449960968932,4.1905624265974675,4.117635365802137,4.8
1902F2001_009,4.3536275366589035,3.9598454091624053,4.1905624265974675,4.19257961575018,4.2
1902F2001_018,4.3661852539957975,3.957992892623019,4.1905624265974675,4.215842390899367,4.0
1902F2001_028,4.520052197395207,3.9764305647590996,4.1905624265974675,3.9780783034596467,4.0
1902F2001_035,4.363038370213679,3.923531038182659,4.1905624265974675,3.939082685747368,4.0
1902F2001_037,4.3661852539957975,3.886969502961103,4.1905624265974675,3.9090134703834414,3.6
1902F2001_039,4.367003839757818,3.915947116050078,4.1905624265974675,3.923376474623704,4.2
1902F2001_042,4.527505382840522,4.525538609967537,4.1905624265974675,4.023555089424851,2.8
1902F2001_055,4.508980677524728,3.9045305111305937,4.1905624265974675,3.9351595309819087,3.8
1902F2001_056,4.3661852539957975,3.899653342852865,4.1905624265974675,3.8177841291771033,3.8
1902F2001_062,4.369133166665979,3.974845726234267,4.1905624265974675,3.8498589798074034,3.8
1902F2001_069,4.518382531020471,3.817330114863802,4.1905624265974675,3.825330327325717,3.8
1902F2001_070,4.3661852539957975,3.9508618419956782,4.1905624265974675,3.9164448170945807,3.8
1902F2001_073,4.517006586182184,3.9651246205465958,4.1905624265974675,3.903799603272394,4.0
1902F2001_075,4.361758558136493,3.950162884782094,4.1905624265974675,3.8795308168526352,4.2
1902F2001_077,4.3661852539957975,4.0491464207959265,4.1905624265974675,3.9973006115428324,4.0
1902F2001_080,4.361758558136493,3.868081214394763,4.1905624265974675,3.9981823384819104,4.0
1902F2001_082,4.369133166665979,3.9855965498364005,4.1905624265974675,3.948747504657744,3.8
1902F2001_088,4.474423010672591,4.026433178179605,4.1905624265974675,3.9022463984691114,4.0
1902F2001_090,4.367003839757818,3.891418955550332,4.1905624265974675,4.1412697961635025,4.4
1902F2001_092,4.367003839757818,3.8944626379739398,4.1905624265974675,3.971590782762126,4.0
1902F2001_093,4.347368557287373,3.8766905030929926,4.1905624265974675,3.9656671019510923,4.0
1902F2001_105,5.464805336265059,5.58176276320884,5.6203093474063275,4.276324196740232,4.6
1902F2001_106,4.369133166665979,3.917325708619833,4.1905624265974675,3.9813728479178288,4.0
